average_offensiveness,created_on,hateful_meaning,is_about_class,is_about_disability,is_about_ethnicity,is_about_gender,is_about_nationality,is_about_religion,is_about_sexual_orientation,is_unambiguous,is_unambiguous_in,language,nonhateful_meaning,number_of_sightings,number_of_sightings_this_month,number_of_sightings_this_year,plural_of,term,transliteration_of,updated_on,variant_of,vocabulary_id
79.0,2013-05-06 09:34:37,A derogatory term for Afrikaners,False,False,True,False,False,False,False,False,,eng,,61,1,14,,hairyback,,2013-05-06 09:34:37,,fZ3Ubuaqh
90.0,2013-05-06 08:29:27,"German slang for a British person, particular a soldier.",False,False,False,False,True,False,False,False,,eng,A person's name,0,0,0,,Tommy,,2013-05-06 08:29:27,,kwnqV7VYc
71.0,2013-05-06 05:10:41,"A white person. Derived from an African-American pronunciation of 'hunky', the disparaging term for a Hungarian laborer. The first record of its use as an insulting term for a white person dates from the 1950s.",False,False,True,False,False,False,False,True,,eng,,3095,17,297,,honkie,,2013-05-06 05:10:41,honky,aMp264eJn
75.0,2013-05-06 04:59:35,"[1] A German, especially a German soldier; popular during World War I. Derived from a speech given by Kaiser Wilhelm of Germany to the German contingent sent to China during the Boxer Rebellion in which he exhorted them to 'be like Huns' (i.e., savage and ruthless) to their Chinese enemy. [2] A Protestant in Northern Ireland. [3] A member of the British military in Ireland ('Britannia's huns').",False,False,False,False,True,True,False,False,,eng,"An aggressive, Asian nomadic people from the 4th and 5th centuries",0,0,0,,Hun,,2013-05-06 04:59:35,,UZeX882xC
82.0,2013-05-06 00:14:17,[1] A Hungarian. [2] A person of central or east European birth or descent.,False,False,True,False,True,False,False,False,,eng,Handsome,0,0,0,,Hunky,,2013-05-06 00:14:17,,8ab7X9AMJ
99.0,2013-05-05 23:34:12,"A black Jew, from the combination of Hebrew and 'bro'.",False,False,True,False,False,True,False,False,,eng,,223,1,39,,hebro,,2013-05-05 23:34:12,,hAB3NpaED
79.0,2013-05-05 21:47:03,A Caucasian of low class or limited income.,True,False,True,False,False,False,False,True,,eng,,3705,18,201,,trailer park trash,,2013-05-05 21:47:03,white trash,v2ZHTtF96
79.0,2013-05-05 13:48:35,A Caucasian of low class or limited income.,True,False,True,False,False,False,False,False,,eng,Garbage,0,0,0,,trash,,2013-05-05 13:48:35,white trash,UgEye7Ew3
99.0,2013-05-05 13:44:18,A person of mixed Hispanic and black parentage.,False,False,True,False,False,False,False,True,,eng,,96,3,8,,spigger,,2013-05-05 13:44:18,spickaboo,WVqQvFzk6
85.0,2013-05-05 07:59:26,A Jewish person (from Isaac and Moses).,False,False,True,False,False,False,False,False,,eng,,0,0,0,,ike,,2013-05-05 07:59:26,ikey,mhG8EX3vA
85.0,2013-05-05 03:53:16,A Jewish person (from Isaac and Moses).,False,False,True,False,False,False,False,False,,eng,,0,0,0,,ikey,,2013-05-05 03:53:16,,U27bHMdec
80.0,2013-05-05 01:06:08,A Jewish person (from Isaac and Moses).,False,False,True,False,False,False,False,False,,eng,,0,0,0,,iky,,2013-05-05 01:06:08,ikey,bf49AdvQ4
82.0,2013-05-04 18:46:13,[1] A Hungarian. [2] A person of central or east European birth or descent.,False,False,True,False,True,False,False,False,,eng,,0,0,0,,Hunkie,,2013-05-04 18:46:13,Hunky,hwBwTB4Dr
88.0,2013-05-04 15:37:04,"A Native American, from 'Indian'.",False,False,True,False,False,False,False,False,,eng,,581,5,126,,injun,,2013-05-04 15:37:04,,ZjKzmYq2m
89.0,2013-05-04 14:31:33,A Hungarian-Polish person.,False,False,False,False,True,False,False,False,,eng,,4,0,4,,Honyak,,2013-05-04 14:31:33,Hunyak,2j83kP8xD
63.0,2013-05-04 12:46:05,[1] A black female with light skin. [2] A black female of mixed heritage.,False,False,True,False,False,False,False,True,,eng,,1757,13,109,,red bone,,2013-05-04 12:46:05,yellow bone,GJVDK8bQk
56.0,2013-05-04 12:37:24,[1] A black female with light skin. [2] A black female of mixed heritage.,False,False,True,False,False,False,False,True,,eng,,5390,20,244,,yellow bone,,2013-05-04 12:37:24,,A9XaRzmEu
90.0,2013-05-04 09:43:35,"[1] A European American, with little or no social or blood links to any tribe, who claims to be an American Indian (Native American). [2] An Asian American who has become completely integrated into White American, or mainstream American culture.",False,False,True,False,False,False,False,False,,eng,A dessert snack,0,0,0,,Twinkie,,2013-05-04 09:43:35,,pGXZ28ajY
72.0,2013-05-04 08:49:01,"A Jewish person, derived from the personal name Hyman (from the Hebrew name Chayyim). Jesse Jackson provoked controversy by referring to New York City as 'Hymietown' in 1984.",False,False,True,False,False,True,False,True,US,eng,,653,2,38,,hymie,,2013-05-04 08:49:01,,Dqfdv8tFE
89.0,2013-05-03 13:29:36,A black person.,False,False,True,False,False,False,False,True,,eng,,4017,33,331,,nicca,,2013-05-03 13:29:36,nigger,cA7nT7xG8
86.0,2013-05-03 13:24:37,A black person,False,False,True,False,False,False,False,True,,eng,,2679,10,144,,moon cricket,,2013-05-03 13:24:37,,V2vVDr4n9
99.0,2013-05-03 13:19:01,A black person (referencing stereotypical hair type).,False,False,True,False,False,False,False,False,,eng,,3,0,0,,Velcro head,,2013-05-03 13:19:01,,z2DNk9EWv
99.0,2013-05-03 13:17:32,"A black person. Jiggaboo or jigabo is from a Bantu verb tshikabo, meaning meek or servile.",False,False,True,False,False,False,False,True,,eng,,3178,7,240,,jiggaboo,,2013-05-03 13:17:32,jigaboo,9VY2n2aKw
97.0,2013-05-03 03:55:19,"A black person. Jiggaboo or jigabo is from a Bantu verb tshikabo, meaning meek or servile.",False,False,True,False,False,False,False,False,,eng,,614,7,120,,jigger,,2013-05-03 03:55:19,jigaboo,j7U6mXQ4Q
67.0,2013-05-03 02:45:52,A Muslim.,False,False,True,False,False,True,False,False,,eng,One who engages in Jihad,4345,12,186,,Jihadi,,2013-05-03 02:45:52,,bEEufdZ9M
99.0,2013-05-02 15:20:54,A Native American.,False,False,True,False,False,False,False,True,,eng,,20,0,0,,timber nigger,,2013-05-02 15:20:54,,n2Ry3Y9DQ
97.0,2013-05-02 05:29:52,"A black person. The term may cause offense. though Randall Kennedy's Nigger: The Strange Career of a Troublesome Word notes that some judges have considered 'darky' a 'term of endearment.' In South Africa, it can be considered offensive (depending on the context), but is commonly used among black people to refer to other black people in a non-derogatory way.",False,False,True,False,False,False,False,True,,eng,,956,6,40,,darky,,2013-05-02 05:29:52,,4yMfGkZxX
89.0,2013-05-02 05:18:55,"A black person. Possibly from Portuguese barracco, a building constructed to hold slaves for sale (1837). Popularized by the song 'Zip Coon', played at Minstrel shows in the 1830s.",False,False,True,False,False,False,False,False,,eng,,1088,34,199,,coon,,2013-05-02 05:18:55,,4Y79rwpux
87.0,2013-05-02 05:18:55,A black person.,False,False,True,False,False,False,False,True,,eng,,1957,6,115,,jungle bunny,,2013-05-02 05:18:55,,dVEFpbV6b
34.0,2013-05-02 03:42:02,"Acronym for White Anglo-Saxton Protestant, and often synonymous with rectitude.",False,False,True,False,False,True,False,False,,eng,An insect,0,0,0,,WASP,,2013-05-02 03:42:02,,2Mc48YVB3
77.0,2013-05-01 16:54:05,A black person.,False,False,True,False,False,False,False,False,,eng,A darkening of skin pigmentation due to exposure to the sun,0,0,0,,suntan,,2013-05-01 16:54:05,,MK3EjqrKZ
56.0,2013-05-01 02:04:30,[1] A Caucasian trying to act black. [2] A black person trying to act Caucasian.,False,False,True,False,False,False,False,False,,eng,A chocolate derivative,0,0,0,,white chocolate,,2013-05-01 02:04:30,,rDwdXGUz3
50.0,2013-04-30 16:43:41,A Caucasian of low class or limited income.,True,False,True,False,False,False,False,True,,eng,,4070,11,146,,white trash,,2013-04-30 16:43:41,,YT36NAWWa
92.0,2013-04-30 14:40:54,"A Vietnamese person, from the tunnels dug by the Viet Cong to elude pursuit during the Vietnam war.",False,False,True,False,True,False,False,False,,eng,,0,0,0,,tunnel digger,,2013-04-30 14:40:54,,FPd6HAGn3
95.0,2013-04-30 10:54:27,An Irish Traveller.,False,False,True,False,True,False,False,False,IE,eng,,5646,36,316,,knacker,,2013-04-30 10:54:27,,4A8RQr7kj
88.0,2013-04-30 10:36:50,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",False,False,True,False,True,False,False,True,,eng,,1488,4,62,,whigger,,2013-04-30 10:36:50,white nigger,eqQYWFny7
99.0,2013-04-30 04:26:30,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",False,False,True,False,True,False,False,True,,eng,,3620,7,315,,wigga,,2013-04-30 04:26:30,white nigger,J7dPE7gev
99.0,2013-04-30 02:20:28,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",False,False,True,False,True,False,False,True,,eng,,4091,18,285,,wigger,,2013-04-30 02:20:28,white nigger,D46u6GJ24
82.0,2013-04-30 00:29:14,"A Caucasian who emulates, or associates with, Chinese people.",False,False,True,False,False,False,False,False,,eng,A deliberate blink of one eye,0,0,0,,wink,,2013-04-30 00:29:14,,4pjPavPE7
80.0,2013-04-29 16:58:08,"A swarthy or dark-skinned foreigner. Possibly derived from 'golliwogg' In Britain, it usually refers to dark skinned people from Asia or Africa, though some use the term to refer to anyone outside the borders of their own country. In Australia the term 'wog' is usually used to refer to Mediterranean Europeans (Spaniards, Italians, and Greeks) although it can be used for some Eastern Europeans, particularly those of the Balkans (Bosnians, Macedonians, Serbians, Croatians, or Albanians).",False,False,True,False,True,False,False,False,,eng,,585,10,77,,wog,,2013-04-29 16:58:08,,AnT64KuWU
74.0,2013-04-29 15:08:30,"A person of Italian descent, derived from the Italian dialectism, 'guappo,' close to 'dude, swaggerer' and other informal appellations, a greeting among male Neapolitans.",False,False,False,False,True,False,False,False,,eng,,447,12,119,,wop,,2013-04-29 15:08:30,,QP3aN4ZKR
71.0,2013-04-29 08:54:04,A person of mixed Caucasian and Mexican parentage.,False,False,True,False,True,False,False,True,,eng,,338,0,4,,wexican,,2013-04-29 08:54:04,,qNw68xaxX
85.0,2013-04-28 20:39:32,A person of Asian descent.,False,False,True,False,False,False,False,False,,eng,A color,0,0,0,,yellow,,2013-04-28 20:39:32,,Xt2TjYY4T
95.0,2013-04-28 18:13:49,"A Jewish person, although it is an endonym among Yiddish-speaking Jews. (The term is also used positively in Britain for Tottenham Hotspur fans (often proudly by themselves, for example calling themselves 'the Yid Army'), which includes a large Jewish supporting base from north-east London.)",False,False,True,False,False,False,False,False,,eng,,0,0,0,,yid,,2013-04-28 18:13:49,,xTePW64Bz
65.0,2013-04-28 14:17:25,A rural person.,False,False,True,False,False,False,False,True,,eng,,2948,20,279,,yokel,,2013-04-28 14:17:25,,UH4bwMbby
67.0,2013-04-28 07:43:05,A person of Irish descent.,False,False,False,False,True,False,False,False,,eng,A mythical creature from Irish folklore,1,0,0,,leprechaun,,2013-04-28 07:43:05,,u3MbVtm6D
61.0,2013-04-28 06:37:45,A person of mixed Caucasian and black parentage.,False,False,True,False,False,False,False,False,,eng,A mammal,0,0,0,,zebra,,2013-04-28 06:37:45,,qzE9mwG48
98.0,2013-04-28 04:49:47,"A black person, from the traditional statue.",False,False,True,False,False,False,False,False,,eng,A decorative garden statue,1,0,0,,lawn jockey,,2013-04-28 04:49:47,,aNQD4UD6p
97.0,2013-04-28 04:12:22,A Polynesian.,False,False,True,False,True,False,False,True,,eng,,70,0,3,,island nigger,,2013-04-28 04:12:22,,wdgYa6nht
47.0,2013-04-28 03:59:56,A British person. Comes from the historical British naval practice of giving sailors limes to stave off scurvy.,False,False,False,False,True,False,False,True,,eng,,1949,19,173,,limey,,2013-04-28 03:59:56,,rg2Jxq9YD
97.0,2013-04-28 00:11:02,"A black person. Jiggaboo or jigabo is from a Bantu verb tshikabo, meaning meek or servile.",False,False,True,False,False,False,False,True,,eng,,205,2,11,,jiggabo,,2013-04-28 00:11:02,jigaboo,UDB92XuV4
91.0,2013-04-27 21:19:12,"An Asian person. Used by American military personnel during the Korean War and Vietnam War. Also seen in the films Platoon, Apocalypse Now, Full Metal Jacket and Gran Torino. The phrase 'zips in the wire' from Platoon has also been used outside of this context.",False,False,True,False,False,False,False,False,,eng,[1] Go quickly [2] A fastener on an article of clothing,0,0,0,,zip,,2013-04-27 21:19:12,,BE3dxqv63
78.0,2013-04-27 14:43:03,"A Lithuanian, particularly a Lithuanian American.",False,False,False,False,True,False,False,False,,eng,,171,9,95,,lugan,,2013-04-27 14:43:03,,Bz2mNKUUK
89.0,2013-04-26 04:05:17,A person of Lebanese descent.,False,False,False,False,True,False,False,False,,eng,,135,0,31,,Lebbo,,2013-04-26 04:05:17,Leb,Qwa26Mdp9
97.0,2013-04-26 03:04:43,"An Asian person. Used by American military personnel during the Korean War and Vietnam War. Also seen in the films Platoon, Apocalypse Now, Full Metal Jacket and Gran Torino. The phrase 'zips in the wire' from Platoon has also been used outside of this context.",False,False,True,False,False,False,False,False,,eng,,851,26,128,,zipperhead,,2013-04-26 03:04:43,zip,AhtwT2N2q
73.0,2013-04-26 00:32:03,A Jewish person (first used in the 1930s).,False,False,True,False,False,False,False,False,,eng,,0,0,0,,moxy,,2013-04-26 00:32:03,mocky,ADpu4RdgV
87.0,2013-04-25 19:32:12,White supremacist term for a black person.,False,False,True,False,False,False,False,False,,eng,,2122,2,89,,mud duck,,2013-04-25 19:32:12,mud person,BT2FwtRDK
89.0,2013-04-25 13:11:32,Born of a Caucasian parent and a black parent.,False,False,True,False,False,False,False,False,,eng,,303,15,115,,mulato,,2013-04-25 13:11:32,,FDvV6GUq8
86.0,2013-04-25 11:39:04,"Pronunciation of 'hmong', the Vietnamese people which were relocated to the United States during and after the Vietnam War.",False,False,True,False,True,False,False,False,,eng,,0,0,0,,mung,,2013-04-25 11:39:04,,qC4fmY3xq
92.0,2013-04-25 10:03:01,"Among whites in South Africa, Zimbabwe, and Zambia, denotes a black person. Derives from muntu, the singular Bantu word for 'person'. In the UK, the word means 'ugly person', especially 'ugly woman'.",False,False,True,False,False,False,False,False,,eng,,0,0,0,,munt,,2013-04-25 10:03:01,munter,Ayf4YRfck
90.0,2013-04-25 07:50:00,"Among whites in South Africa, Zimbabwe, and Zambia, denotes a black person. Derives from muntu, the singular Bantu word for 'person'. In the UK, the word means 'ugly person', especially 'ugly woman'.",False,False,True,False,False,False,False,False,,eng,,1327,5,116,,munter,,2013-04-25 07:50:00,,CtE6B3RpW
69.0,2013-04-24 22:43:18,A person of mixed heritage.,False,False,True,False,False,False,False,False,,eng,A mixed breed dog,1,0,0,,mutt,,2013-04-24 22:43:18,,NntnR6JYq
70.0,2013-04-24 21:59:19,"A black person, used by Italians in US. It is a corruption of melanzane, the Italian word for eggplant.",False,False,True,False,False,False,False,False,,eng,,316,0,30,,mulignan,,2013-04-24 21:59:19,moulie,Y9DfYmeHb
92.0,2013-04-24 16:18:22,A Caucasian woman who dates a black man.,False,False,True,False,False,False,False,False,,eng,,1577,4,91,,mud shark,,2013-04-24 16:18:22,,PV6UEzTKa
