	tweet	class	prediction
16994	RT @NavyAssLos: Hunter Hurt Helmsley RT @Rich_GMI: Cut the imaginary height shit. Most of the women tweeting about it sleep alone every nig&#8230;	2	0
22578	This nigga on the train treating his bitch over the phone lmao	1	0
9186	Either yall niggas just hella funny or she just tryna hoe around the block but you know.. http://t.co/x5feSfA1vB	1	2
12821	Lmao! RT @CapoToHeaven Lmao RT @HeauxmerSimpson: @AtlanticCity you'll never be Vegas. You faggot punk bitch.	1	0
15701	RT @GermanSquidd__: These water challenges are retarded as fuck.	1	0
6716	@kuczaaaK @Tyg235 Kris, griff is too ghetto to know anything about sperrys or vans	2	0
309	"""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah."	1	0
4556	@Police_TactGear Article is flawed. Took my first CHP with BRPD. Was well done. Even had 2 ghetto gals with a jammy Hi-purnt 9 but well done	1	0
11505	I'm a sucker for colored eyes &#128532;&#128532;	2	1
13607	Nigga a dyke RT @2Girls1Richard: .. RT @_AyooTeezy: Melo garbage ass just now hitting 20k	1	0
12683	Let's cripple the vanity industry. How? Actually start liking who we are, and how we look.	2	0
13672	Niggas retarded lol	1	0
14807	"RT @BrandonOnDrums: ""She still a bitch"" RT @Mryungone: Lol so what do you tweet if you lose?"	1	2
581	"""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" Black"	1	0
2638	@Benny_Balboa yall fucking trash boyy!!! #gladbagflow	1	0
14093	Papoose is trash bro @spence1reed lol	1	2
22122	Them squirrels are faggots b RT @80sbaby4life #ThreesomeThursdays ? http://t.co/7xWOp3y2	1	0
21114	See... he already know he a faggot lmao	1	0
10183	How da fucc we gone believe that you out here selling bricks wit some Dirty ass kicks nicca u ain't sellin shit!	1	0
16004	RT @ImTooMuch: Trent Richardson so trash	1	0
7879	All you ofay got left is da Oscars. Better Enjoy dat before us colored folk get dat too!	1	0
3948	@KingLister10 @Sweet_Loveeee @_ItsCheese that shit chunky lol	1	2
11512	I'm about to push this niggah off my seat trying to squish me and shit	1	0
8350	"Bobby bitch? Dickhead &#8220;@OprahSideNigga: TOP 3 BOBBY SHMURDA SONGS:
1. HOT NIGGA
2.
3.&#8221;"	1	0
5733	@baaaabyshaaaay_ My niggah!!	1	0
21228	She's just mad cuz her big toe looks like an angry bird! Haha	2	1
17510	RT @RobProvince: Do I support killing terrorists..... yes. Will I still mock hypocrites..... HELL YES!	1	0
23024	Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.	2	0
16522	"RT @Lawless_1: @3RedsPositives 
1) We are not the Cubs
2) We are not the Pirates
3) We damn sure ain't no f***ing Cardinals.

Who cares abo&#8230;"	1	0
4949	@Swagner_813 thanks ya fucking hoser	1	2
23702	You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.	0	1
22876	Upstate hoes love down south niggas and down south females love upstate niggas	1	0
12577	"L7 niggas will rock anything a bad bitch post post on these social sites.. ""I just want a nigga to sniff a fart off my ass crack like dope."""	1	0
6671	@kiela_g_3 Home fag. Didn't feel like puttin up with your shit today	1	0
23580	Yankee pinstripes might be the best unis in the MLB but the gray road ones are the worst CC looks like an elephant trapped in a circus tent	2	0
20587	RT @thebootycluh_: &#8220;@_xoxoMOOKY: Why do niggas settle for easy bitches ? Like don't y'all wanna bitch that challenges you to better yoursel&#8230;	1	0
5025	@That1guyJeff thank you. I hate you. Eat poison. Fall down. Run face first into a wall. Yankees missed the playoffs.	1	0
20481	"RT @socass_: &#8220;@00sexilexi00: @socass_ I SANG FOR YOU, YOU NAZI&#8221;

*beaner"	1	2
14866	RT @BryanHoch: Just 113 days until Yankees pitchers and catchers report.	2	0
8946	Dese niggaz on Dat guala shit....... http://t.co/qcrTA7H80x	1	2
7289	@stevennn17 lmao not even bro if a girl a thottie keep it simple call her a hoe	1	0
12054	Im start askin dese hoe niggas if they got sand in they pussy....	1	0
3623	"@ItsMander
Is you sure you ain't colored?"	1	0
7492	@whiteangelss84 y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u	0	2
4214	@Midnight_Snacka @Nick_504_ u look like that fat kid on Charlie walker the that got stuck it the chocolate tube.	2	0
24512	i was enjoying nicki minaj's song anaconda until she said fuck skinny bitches. lol nah bitch fuck you	1	0
754	#NationalCatDay ...sure. Celebrate over 1 BILLION bird deaths and blame it on #climatechange you fuckin' #commies.	1	0
7256	@snoopaintlion @TreyzUpZay @DattBoiIraq @Eaaaazzzz Lmao nigga yo avi so trash my phone won't even load that shit	1	0
5423	@Zhugstubble naw nigga what's up with em hands, what happened to the shit you was talking a couple a month's ago, eat bitch	1	0
13231	Mother Nature hates the Yankees and baseball	2	0
12323	Its what we call #Bitchassness RT @MoeDeloach: If a nicca tell a female another man got mad girls throwin salt that man gay straight up	1	0
4458	@OfficialCCane naah da twitter bird &#128542;	2	1
11019	I love you my nigguh but your a grown ass man https://t.co/utZj6I5Uhj	1	0
11139	I rescued a baby bird &#128035; http://t.co/Ad7yy4CuQt	2	1
21305	Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked	1	0
5209	@TweetsAndFreaks I told u ugly niggas get bitches young I promise u!! Work ya magic lol	1	0
2186	*Gigantic RT @Naezus What a big faggot. RT @MIllionDolrBaby: Chubbs bout to Earl.	1	0
18232	RT @Trap_Jesus: Never seen a nigga get laughed at when he got his test back and it was an A on that bitch.	1	0
17975	RT @TazheAdorn: Yall ladies ever have on a tank top or something . . &amp; like one of your nips was just chilling outside the shirt, and you d&#8230;	1	2
15535	RT @Feenohmenal: I spent my whole fucking life apologizing for not being enough. You can't cut, nip, fuck, booze or drug the inadequacy out&#8230;	1	2
24730	my brothers asshat friends think it's okay to vandalize our property because he's a racist wana be redneck.	1	0
20070	RT @marrybel_: maybe yall hoe ass niggas should start considering girls feelings shiii, think about if a nigga is doing what you're doing, &#8230;	1	0
6254	@helenyvonnem they already have. Are you retarded?	1	0
7167	@saramariewelch hahahah he's a stupid ass bitch	1	0
9923	Happy birthday bird! @codyflitcraft	2	1
1658	"&#8220;@ZvckSlvt3r704: My sister shittin on you hos once again ""@VSamone: wodeh bout dat action http://t.co/nzHXA8GuA5""&#8221;&#128536;&#128536;&#128536;"	1	2
17129	RT @OGTREEZ: When bae fights your side hoe &amp; wins http://t.co/tbdidTYOtt	1	2
9607	Funny 2 see gay men with #grindr profiles bitch on tv about privacy rights.	1	0
21484	Some lying ass hoes lol	0	1
12500	Kanyeeeeeee is just a yard ape acting idiot!just stupid...	2	0
13998	Only a broke nigga gonna settle for a broke bitch	1	0
10147	Holy shit the retard episode of Wheel of Fortune... AGAIN. Fantastic!	1	0
12343	Jason admitted you're a stuck up bitch lol, which you are. Think you're so much better than everycunt, naaaaa	0	1
802	#TheMostAnnoyingThingsInLife people who are NEVER happy and bitch-n-moan 100% of the time.	1	2
3378	@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!	0	1
2563	@AwiLL_2RECKLESS lol his matches from the early 90's when he was IC champion the bitches really would go ham	1	0
24286	eli manning looks like a idiot when he's talking to the guys on the sideline with his hands up . like retarded af	1	0
23873	You niggas puttin bitches you haven't even fucked yet on a pedestal. Scratch her off your hit list b. You ain't never hittin that.	1	0
15180	RT @CurrenSy_Spitta: All that high fashion leather gear u wearin to impress a bitch..I got at her wit a dickie shirt and some Adidas slides&#8230;	1	2
9104	Drinking folie a deux wine and playing fall out bird hahaha	2	1
21870	That nig was a G on that E60 I would have done the same thing	1	0
25255	yes good shapely eurotrash manbooty	1	0
14543	RT @AntBreezyOBB: Theses niggas hoes and these bitches greedy	1	0
12394	Johnny Manziel just flipped somebody the bird...	2	1
18708	RT @_KJTheGreat: Four Brothers showed the bitch in a lot of niggas. I would've killed. I would've killed Victor Sweet if I was one of his l&#8230;	1	0
25292	you've gone and broke the wrong heart baby, and drove me redneck crazy	2	0
93	"""@CaelanG15: ""@22EdHam: @CaelanG15 that nigga was eating that hoe lol"" Hell Yea lol john Paul"" nigga said john paul.. http://t.co/OSIpBKPr9h"	1	0
7683	A teen was running around Target in monkey pjs screaming OO OO AH AH &amp; the fitting room girls were cackling. Was today designed to annoy me?	2	0
13581	New song coming out Ray rice that hoe http://t.co/bUl6ISsMFH	1	2
4111	@MOLLYx__ use coconut oil faggot	1	0
19129	"RT @camxo__: &#8220;@Rosaalbae: Playstation is trash. Xbox is better&#8221; 
ya titties trash"	1	2
24502	i saved a bird yesterday.	2	1
7350	@theejustinholt the redskins are doing pretty good this year &#128514;&#128514;	2	0
7989	Ankles &#128128;&#128514;&#8220;@Saina_faal: &#8220;@martian_Mulah: Hood bitches with long weave is the worst thing ever&#8221; weave that be touching their ashy ankles &#128567;&#8221;	0	1
11060	I need a cowboy killer and a cold one about now. @mr_dtb probably too tired tho to get down.&#128541;	2	1
19295	RT @derekt529: See RT @Adolfhibsta: Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex	1	0
4719	@Rugarickrockers Ima make you a sick entrance song my nig	1	0
21021	S/O to flowing wells varsity soccer tomorrow yall are playing ironwood Kick their asses. I'm pretty sure this fag is playing @SamJAlexander	1	0
862	#longhair don't care got my #gayboyproblems everywhere, I'm a #bitch I'm a #champ, I'm totally full of&#8230; http://t.co/Qia88qGmWh	1	2
16771	RT @Matt_Simonson: Oomfs teeth are quite yellow&#128514;&#128128;&#128128; @WBDyllon_	2	1
19185	RT @chvrchs: my rapper name would be nigger	1	0
7395	@tracieeeeee wha? me? i'm just waiting for showtime to bring back queer as folk.	2	0
24552	if uckin love freebees like pom I'm so duck to have here in hm life	1	2
20192	RT @nikaaaa3: @Patt_Hoff you're secretly a Yankee fan! You'll admit it some day !	2	0
6464	@jordan536633 @heydenbunsyolo @bird_lovin shut yo cracker jack buck teeth ass Am a native and a nigga the best kind	1	0
3937	@KingCuh @TEE_JONEZ io.. lol osi tangi! Haha a tuku ho tangible Terryn! Atunga ho fie lea lahi mai!	2	1
15728	RT @Goons_TXT: Only retards and dads roll Lawful Good.	2	0
17970	RT @TayTheBADDIE: Never discuss cheese with a rat , talk bread with a bird , or make moves with a snake &#128175;&#128076;	2	1
9644	"Gave her that ""move it lil nigger"" push smh.. http://t.co/EKdSI8pQdD"	0	2
18861	RT @_iAmDizzy: A hoe gone be a hoe and dats #100 nd when a nigga broke them hoes act funny!	1	0
12673	Let niggas hate, bitches loving it.	1	0
17811	RT @StealUrGirlBush: Like honestly if you are embarrassed to be around someone because of how they look, you're trash	1	0
9928	Happy birthday pops aka old negro spiritual aka the man who said I was an accident. 64 never looked so&#8230; http://t.co/Igq8v6RIHH	1	2
18437	RT @WayneL_Jr: 80% RT @NotMorris_: 60% of these hoes be fake gay	1	0
5460	"@_Dreamchasers2 ""aint nobody got no time fo dat"" (ghetto black lady voice)"	1	0
20733	RT @vickyBeanMr: We live In a world full of unloyal hoes &amp; ugly niggas asking for hugs	1	0
5113	@TheRealTahiry lmao, your just a dumb hoe that budden made popular, please stop, your irrelevant and no one cares about you slut.	1	0
4045	@LimitlessMudi @YoDeddyUgly Y'all both trash	1	0
7343	@theBOSS_Leslie I didn't tag you negro lol	1	0
21534	Sometime I wish I wasn't colored	1	0
3973	@Kvrmaa_Trill @StudyFN @VLzed says the scrawny nigger.	1	0
14828	RT @BriannaLovesA: I'm so sick head colds suuuck. And on top of that @justusabbott had to challange me to a beer chug &#128567;&#128567;	2	1
16110	RT @JamesAndDaniel: You can only call the Janoskians faggots if you're a Janoskianator	1	0
22013	The fact that the #Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. #firechoreli	2	0
14776	RT @BmorePocahontas: Asking his kids if they brought an apple for the teacher &#128514;&#128514;&#128514; he's such a queer	1	0
1764	&#8220;@comedianjayski: Happy Hour time best time of da day!!!!!&#8221; Niggas don't know bout them happy hour hoes	1	0
19388	RT @emma3156: Quit hoggin the blunt bitch&#58373;	1	2
11788	If I ever ate your pussy before and you fucked over 3 niggas before that let me know right now because you owe me $100 you dirty bitch	1	0
14797	RT @BoutCrazed: The best way to make a hillbilly do something is to tell him he can't do it.	2	0
18466	RT @WhitesOnly_1: #niggers! http://t.co/Hb3uJaLky2	0	2
18783	RT @__HerEyezLow: U gotta be a pathetic bitch to ride by another females house looking for a nigga that ain't yours smh	1	0
3482	@HoskinsTy96 @saambrowning and retarded	1	0
10211	How you gone wife a bitch that let niggas lick on her head in public?	1	0
11574	I'm gonna be ghetto and color over the stain with a sharpie ctfu	2	0
4709	@Roscoedash shut the fuck up, your wack as fuck. Garbage mohawk having faggot, stop making music and shovel my snow scrub.	1	0
11592	I'm just living my nig....	1	0
23055	Westside nicca!	1	0
10680	I grew to hate blonde and primary colored weaves but that wouldn't stop me from requesting some good mouthwork.	2	0
16125	"RT @Jarhead44: Hi, can I buy you a margarita?

Sure!

So, I like the way your barstool shows off your clam."	1	0
2662	@Billythathird @Dimi_Artale aye were da fawking ginzos of fawking queens and fawking nassau	1	0
3695	@JaiBrooks1 ugly goldigging cunt u probably have an uncircumcised penis faggot	1	0
7248	@slickvick47 @itstattoos it's not colored in... dumb dick	1	0
24773	niggas living like hoes dats why dey dying bout nothing	1	0
7268	@soundtracktoKy these hoe ass niggas ain't get nobody in free agency.	1	0
10169	How I'm supposed to know you not just a butch dyke if yeen got a beard, my man?	1	0
23221	"When u hitting it from the back u gotta call her ""bitch"" they love that but don't u dare call em ""slut"""	1	2
1457	&#8220;@MrDelightfullll: I've sounded like a fag the last few days &#128584;&#128513;&#128513;&#8221; your emotions are inspiring &#128150;	1	0
7617	A Yankee win makes any day better.	2	0
9390	Flights from Liberia should just be rerouted to Ferguson.. 2 birds 1 stone.	2	0
8840	Dafuq is floppy bird ?	2	0
22677	To many niggas and not enough hoes and most of you niggas acting like hoes	1	0
6094	@elliottgianaris gook	2	0
689	#BlessJesusAir Matthew 6:26 Look at the birds of the air.. and yet your heavenly Father feeds them.Are you not much more valuable than they?	2	1
21304	Since a youngin bitch we been them niggas	1	0
8501	Butler Unchained Review http://t.co/HXyYUjmOrm Short version, whitey sucks and a potentially positive film is simply anti-white agitprop.	1	0
