	tweet	class	prediction
20990	Rose colored glasses only, you guys. #wvnextin6	2	1
11403	"I wonder if that Latino strategy is working?@TPM: GOPer doubles down on ""wetbacks"" but backpedals on ""shoot on sight"" http://t.co/QwlPxxsUIb"	0	2
19053	RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.	0	1
23765	You can't owe me shit ion trust niccas	0	1
18955	"RT @allly_sunn: ""That's what that means..some kid called me at like 1 in the morning asking me if I wanted to hit the slopes..."""	2	1
1480	&#8220;@NotGrimey &#8220;@BobbyBudnic My brother a faggot&#8221;&#8221;smh	1	2
22023	"The girl skipping school ain't nothing but 16 y/o and just made me say in my head ""bitch u supposed to be in school"" had to catch myself"	1	2
18700	"RT @_JBsoprano: ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@JaeTips"	1	2
7497	@who__CHRISJONES @WhyYouSoShort who is dis crack ass cracker	0	1
597	"""Who the fuck you callin jiggaboo, nigga?!"""	0	1
22880	Use to trap them birds now I'm fly like a birdddd	2	1
4195	@MeekMill u really got these coons out here dreaming	1	2
3243	@Farrahisawhore @PersianFarrah nice account faggot	1	0
10027	Hear the birds on the summer breeze, I drive fast	2	1
3682	@J_Logan And you know best about the bird moves...!!!	2	1
5076	@TheKushZombie Aww y u so mad tho, a successful man LMFAO, hut hugging as faggot.	0	1
24311	faggots http://t.co/DMKbGhai1z	0	2
10793	I hate when people organize plans and you end up reaching the destination before them...bitch don't ask me if I'm here	1	2
4536	@PerezHilton \the whole bunch of the trash needs 2 jus go away. they r jus trash!!!	1	2
18745	RT @_RiveraJustin: It's unattractive when girls act ghetto	2	1
803	#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes	0	1
9960	Have you Eva asked a nicca where dey got sum fake designer frm	0	2
8556	Can we bomb the selfie-monkey out of my timeline?	2	1
16818	RT @MichalaSmith4: shout out to the faggots who took a million and one selfies on my phone. &#128530;&#128514;&#10084;&#65039; @zzachbarness @michealallen72 http://t.co/&#8230;	1	2
4016	@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.	0	1
23303	Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.	2	1
11106	I rather watch the oak cliff redskins and oak cliff comets play hell	2	1
10924	I knows y'all white folk only be playin wit me. I colored and I knows my place	0	1
16794	RT @MelechT: Apartheid. &#8220;@No_Cut_Card: pedestrian check = show me your freedom papers you darkies.&#8221;	0	2
9584	Fucking faggots @DMVFollowers aren't from or live in DC, Maryland or VA	0	1
24897	respect the birds. peace in pieces.	2	1
16695	RT @MANIAC3X: @Buckm00se I'd rather be from a rancho then live in ghetto ass urban areas with niggers and nigger impersonators. Adopting ni&#8230;	0	1
10007	He said capri-sun and zebra cake&#128514;	2	1
2078	' Happy birthday to my main niggah right here &#1041240;&#1043358;&#1043359;&#1043323;&#1041681;&#1041636;&#1041629; We been at it for a minute same dreams of bein rich and we... http://t.co/Oy4x1yXHZe	1	2
5466	@_IAMKEN you'll make the team, them niggas trash. Lol	0	2
17487	"RT @RickNothing: I love how ""twat"" is gender neutral."	1	2
605	"""Wow you are a bitch"" 
 Yes that's already been established, anything else you have to say?"	1	2
22350	They should free all da real niccas n give the snitches da time	1	2
19467	"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN"""	0	1
16019	RT @InfidelAlie: Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening	0	1
3294	"@Fugazi3011 ""leave you beaner retard"""	0	1
10092	His big ass smile, his eyes is chink.	0	1
18153	RT @TheeJenBunny: Oh you missed bitch- bitxhes who got socked in the face	1	2
13726	No one has even eaten a Twinkie in, like, decades.	2	1
20540	RT @tanaka_callen: @t_ndyy awwww my niggar thank you so much sure means a lot &#9825;&#9825;	1	2
3265	@FloralElephants THE WASP OF ANGRY LEGEND. BEAT IT INTO A SQUISHY PULP!!!	2	1
12372	Jihadis are running a claim that the King of #Saudi Arabia died two days ago. Must be the bombs falling on em that r making em hallucinate.	2	1
16716	"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;"	0	1
4968	@TNKidsFoodPorn @Oreo ..............&#128530;	2	1
614	"""You ain't my bitch"" is my favorite response to long texts"	1	2
4163	@MarshallSOTS It's @JakeEye3 's favorite fucking jam! I haven't seen it, but judging by there being a little girl in it, it's probably trash	1	2
10888	I just want to punch you in the throat when you get my order wrong stupid bitch at sonic	0	1
22958	Wassup wit all these fucc niccas	0	2
21293	Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;	0	1
17301	"RT @PoeticGenius19: You go back and forth with a girl, youre a ""bitch"" you let her disrespect, youre a ""bitch"" LOL"	1	2
16548	RT @Leslieeeixta: Bdubs is packed with beaners &#128557;&#128514;	0	2
2743	@Brenddan_ wow!!! Are you comin back up here? &#128514;&#128514;&#128514;&#128514; they some bitch niggas	0	1
2228	".@HoppyKercheval Could you just play 2 minutes of the Charlie Brown ""wah wah wah"" adult sound effect instead?"	2	1
24942	smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.	0	1
22363	They're calling it #Sandy because the wind is going to make a lot girls clams really sandy	1	2
12759	Lil Kim really made herself trash smh &#128148;	2	1
9204	Europeans taste-test America's most white trash snacks via @sohostyle http://t.co/TN2M01A1IQ &#127839;This is hilarious! #foodie-ish	1	2
3325	@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?	0	1
15444	RT @ERlKTweets: what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what the fuc&#8230;	0	1
11557	I'm from #SouthChicago so I know it's bad but...bitch, it ain't like you live in Englewood! #FOH	1	2
22250	These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!	0	1
8972	Did you all hear this #bundy redneck? Someone should show him how niggas play.	1	2
158	"""@KelsieBelsi: You're not a man if you refer to every girl as a bitch"""	1	2
8969	Did the Italian bird just call Janet a calzone? #UNCLEtweet	2	1
5449	@_C_Parris69_ your picture makes you look like a serious fag. #justsayin lol	0	1
1414	&#8220;@LilReese300: No yu can't get no money yu silly hoe...&#8221;	1	2
16628	RT @Lmao: When you eat food that's too hot and start breathing like a retarded dragon.	2	1
9498	Fuck ass redskin corners	0	1
15079	"RT @Cloudy_goldrush: #In2014 ladies please start being grown women. All These ""bad bitches"" gotta grow up."	1	2
12044	Im order to be a real nicca you gotta be Real ... Nicca!	1	2
16178	RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women &amp; children http:&#8230;	0	1
20028	"RT @luke_brooks: There was a fly that was banging into all the windows and I called it retarded but then I thought to myself ""umm I'm talki&#8230;"	2	1
21970	The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.	0	2
10660	I got some yard work i need done....you got me? RT @MidCityAce: Control your excitement sir... &#8220;@11wdNICK: Lets gooooo Teena bitch!!!&#8221;	1	2
4390	@Newser big fucking deal...cry baby niggers	0	1
7143	@ryancommakerry @dianaaaxo @JennaAmendolare guys number 42 on the Yankees looks like uncle Stevie LMAO IM DYING	2	1
9415	For some reason I always assume guys who act like that in trucks have tiny dicks HAHA #fag	1	2
10385	"I can't believe that someone announced before the movie to the crowd that ""They came for the bitches"" &#128557;&#128514;"	1	2
3219	@EvanDMyers @nineinchessoft you have a redneck attitude. The same people that think Benghazzi is real think Fox fake nws is real. Your one	0	1
7219	@shefeelsD_Payne hell naw he ain't he the star of that team lol but I'm sure that white honkey called him a nigga	0	1
21647	Stu a rape faced faggot man I'm sick of this nigga	0	1
1156	"&#8220;@BasedDevJay: bruh i'm telling you if she got 
zebra print bed sheets 9/10 she a hoe&#8221; @rachel_dority &#128514;&#128514;&#128514;"	1	2
25146	ur trash! http://t.co/6KN7PzTgl8	1	2
7797	All da lil bald headed bitches standn outside of kevin gates tryna get in &#128514;&#128514;&#128514;	0	1
12231	It's a plane, it's a bird, nah it's just me doing laps around the dam. Lol	2	1
6510	@k_tempsss lol then they have one more flavor I think it's yellow idk.. But yea there bomb.	2	1
22341	They make sure they have these reality shows lined up for you hoes.They won't leave you high and dry.	1	2
23094	What ppl expect, august aslina is a nig from New Orleans	0	1
9617	GM....don't be the bird that didn't get the worm today #GoStampsGo84	2	1
24604	it's a brand new day and the birds they chirpin	2	1
6873	@mikecheck_123 the favorite drink of white trash everywhere....	0	2
13603	"Nicki said ""fuck those skinny bitches""...uh oh"	1	2
16994	RT @NavyAssLos: Hunter Hurt Helmsley RT @Rich_GMI: Cut the imaginary height shit. Most of the women tweeting about it sleep alone every nig&#8230;	2	1
4866	@SoftestMuffin @_tee13 @TorahBlaze will convince u that is a lame, you, a nigger liver believes it cuz you a nigger whore	0	1
4556	@Police_TactGear Article is flawed. Took my first CHP with BRPD. Was well done. Even had 2 ghetto gals with a jammy Hi-purnt 9 but well done	1	2
11505	I'm a sucker for colored eyes &#128532;&#128532;	2	1
7198	@secretasianman @kitt Yeah, she's a real pom maven.	2	1
2776	@Buster_ESPN Sounds like they are holding back info.......Yankee shill	2	1
6248	@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;	2	1
14807	"RT @BrandonOnDrums: ""She still a bitch"" RT @Mryungone: Lol so what do you tweet if you lose?"	1	2
14093	Papoose is trash bro @spence1reed lol	1	2
22122	Them squirrels are faggots b RT @80sbaby4life #ThreesomeThursdays ? http://t.co/7xWOp3y2	1	2
16004	RT @ImTooMuch: Trent Richardson so trash	1	2
7879	All you ofay got left is da Oscars. Better Enjoy dat before us colored folk get dat too!	1	2
21228	She's just mad cuz her big toe looks like an angry bird! Haha	2	1
23024	Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.	2	0
23702	You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.	0	1
6776	@lnsightful @zT_Supreme @uncr4fted @yoPapi_chulo omg no plz stop calling me an idiot... are we in kindergarden you fucking faggot	0	1
23580	Yankee pinstripes might be the best unis in the MLB but the gray road ones are the worst CC looks like an elephant trapped in a circus tent	2	1
5025	@That1guyJeff thank you. I hate you. Eat poison. Fall down. Run face first into a wall. Yankees missed the playoffs.	1	2
20481	"RT @socass_: &#8220;@00sexilexi00: @socass_ I SANG FOR YOU, YOU NAZI&#8221;

*beaner"	1	2
7492	@whiteangelss84 y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u	0	2
4794	@SchulzGrayson @Dswizzle3 oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase	0	1
4214	@Midnight_Snacka @Nick_504_ u look like that fat kid on Charlie walker the that got stuck it the chocolate tube.	2	1
12323	Its what we call #Bitchassness RT @MoeDeloach: If a nicca tell a female another man got mad girls throwin salt that man gay straight up	1	0
4458	@OfficialCCane naah da twitter bird &#128542;	2	1
5545	@_angelaaau hey fag i &lt;3 you	0	1
11139	I rescued a baby bird &#128035; http://t.co/Ad7yy4CuQt	2	1
14054	Or the teach might get u got RT @abstraktalante: I really hate a disrespectful ass bitch in class. The professor is talking you STFU bitch.	0	1
17975	RT @TazheAdorn: Yall ladies ever have on a tank top or something . . &amp; like one of your nips was just chilling outside the shirt, and you d&#8230;	1	2
9183	Ebola sounds like a hood hoe	0	1
24730	my brothers asshat friends think it's okay to vandalize our property because he's a racist wana be redneck.	1	2
9923	Happy birthday bird! @codyflitcraft	2	1
20506	RT @ssbeirne: It's a bird! It's a plane! It's a boat! No...It's, it's... a flying human? #lakeerie #cle http://t.co/TTL10nqBzJ	2	1
21484	Some lying ass hoes lol	0	1
12500	Kanyeeeeeee is just a yard ape acting idiot!just stupid...	2	1
12343	Jason admitted you're a stuck up bitch lol, which you are. Think you're so much better than everycunt, naaaaa	0	1
802	#TheMostAnnoyingThingsInLife people who are NEVER happy and bitch-n-moan 100% of the time.	1	2
3378	@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!	0	1
5783	@bitchkrieg like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one	0	1
11476	I'm Camera Shy, Don't Talk on Phones and Love when it rain.....If youn kno the life you wouldn't understand	2	1
591	"""We hate niggers, we hate faggots and we hate spics""-kkk rally"	0	1
16459	"RT @KxRxSxB: We all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches"	0	1
15180	RT @CurrenSy_Spitta: All that high fashion leather gear u wearin to impress a bitch..I got at her wit a dickie shirt and some Adidas slides&#8230;	1	2
1948	&#8220;@spannerhead29: @VertrellCarter #faggot&#8221; #Respect	0	2
9104	Drinking folie a deux wine and playing fall out bird hahaha	2	1
21870	That nig was a G on that E60 I would have done the same thing	1	2
25255	yes good shapely eurotrash manbooty	1	2
12394	Johnny Manziel just flipped somebody the bird...	2	1
2766	@Buckm00se @letsargueboxing sand nigger ran over some Kidd	0	1
7683	A teen was running around Target in monkey pjs screaming OO OO AH AH &amp; the fitting room girls were cackling. Was today designed to annoy me?	2	1
17525	RT @RosieZaya1: Ur fucking white trash	0	1
3286	@Fromtheshwa yes now get off twitter, you lame negros should have never learned how to use the Internet	0	2
24502	i saved a bird yesterday.	2	1
7989	Ankles &#128128;&#128514;&#8220;@Saina_faal: &#8220;@martian_Mulah: Hood bitches with long weave is the worst thing ever&#8221; weave that be touching their ashy ankles &#128567;&#8221;	0	1
11060	I need a cowboy killer and a cold one about now. @mr_dtb probably too tired tho to get down.&#128541;	2	1
4719	@Rugarickrockers Ima make you a sick entrance song my nig	1	2
21021	S/O to flowing wells varsity soccer tomorrow yall are playing ironwood Kick their asses. I'm pretty sure this fag is playing @SamJAlexander	1	0
25227	wondertrade is the best pokemon feature ever. i just got a level 27 japanese wobbuffet for a level 4 beginning area trash pokemon	2	1
862	#longhair don't care got my #gayboyproblems everywhere, I'm a #bitch I'm a #champ, I'm totally full of&#8230; http://t.co/Qia88qGmWh	1	2
